time,temperature,setpoint,power
2024-08-30 13:25:30.621421,44.56,44.6,7.1
2024-08-30 13:25:46.483962,44.56,44.6,7.1
2024-08-30 13:26:02.346798,44.56,44.6,8.3
2024-08-30 13:26:18.209383,44.58,44.6,7.1
2024-08-30 13:26:34.072197,44.56,44.6,8.3
2024-08-30 13:26:49.934849,44.58,44.6,6.0
2024-08-30 13:27:05.797514,44.57,44.6,8.3
2024-08-30 13:27:21.660279,44.58,44.6,7.1
2024-08-30 13:27:37.522848,44.59,44.6,6.0
2024-08-30 13:27:53.385482,44.58,44.6,7.1
2024-08-30 13:28:09.248254,44.62,44.6,2.4
2024-08-30 13:28:25.111210,44.62,44.6,2.4
2024-08-30 13:28:40.974303,44.62,44.6,2.4
2024-08-30 13:28:56.836698,44.60,44.6,4.8
2024-08-30 13:29:12.699453,44.59,44.6,4.8
2024-08-30 13:29:28.561939,44.59,44.6,4.8
2024-08-30 13:29:44.424536,44.59,44.6,4.8
2024-08-30 13:30:00.287396,44.58,44.6,7.1
2024-08-30 13:30:16.150081,44.59,44.6,6.0
2024-08-30 13:30:32.012646,44.59,44.6,6.0
2024-08-30 13:30:47.875267,44.62,44.6,2.4
2024-08-30 13:31:03.737981,44.59,44.6,6.0
2024-08-30 13:31:19.600318,44.59,44.6,6.0
2024-08-30 13:31:35.462933,44.59,44.6,6.0
2024-08-30 13:31:51.325654,44.59,44.6,6.0
2024-08-30 13:32:07.188298,44.59,44.6,6.0
2024-08-30 13:32:23.050848,44.60,44.6,4.8
2024-08-30 13:32:38.913544,44.59,44.6,7.1
2024-08-30 13:32:54.776046,44.59,44.6,6.0
2024-08-30 13:33:10.638509,44.59,44.6,6.0
2024-08-30 13:33:26.500844,44.59,44.6,7.1
2024-08-30 13:33:42.363560,44.61,44.6,4.8
2024-08-30 13:33:58.226407,44.59,44.6,7.1
2024-08-30 13:34:14.088989,44.59,44.6,6.0
2024-08-30 13:34:29.951479,44.60,44.6,6.0
2024-08-30 13:34:45.813944,44.61,44.6,3.6
2024-08-30 13:35:01.676559,44.61,44.6,3.6
2024-08-30 13:35:17.539287,44.61,44.6,3.6
2024-08-30 13:35:33.401905,44.62,44.6,2.4
2024-08-30 13:35:49.264653,44.59,44.6,6.0
2024-08-30 13:36:05.127146,44.61,44.6,3.6
2024-08-30 13:36:20.989770,44.61,44.6,3.6
2024-08-30 13:36:36.852403,44.61,44.6,3.6
2024-08-30 13:36:52.714968,44.60,44.6,4.8
2024-08-30 13:37:08.577547,44.61,44.6,3.6
2024-08-30 13:37:24.440302,44.59,44.6,6.0
2024-08-30 13:37:40.302529,44.58,44.6,7.1
2024-08-30 13:37:56.165162,44.58,44.6,8.3
2024-08-30 13:38:12.027529,44.59,44.6,6.0
2024-08-30 13:38:27.890085,44.61,44.6,3.6
2024-08-30 13:38:43.752665,44.59,44.6,7.1
2024-08-30 13:38:59.615371,44.61,44.6,4.8
2024-08-30 13:39:15.477855,44.61,44.6,4.8
2024-08-30 13:39:31.340383,44.63,44.6,2.4
2024-08-30 13:39:47.203009,44.61,44.6,3.6
2024-08-30 13:40:03.065538,44.60,44.6,4.8
2024-08-30 13:40:18.928399,44.58,44.6,7.1
2024-08-30 13:40:34.790763,44.59,44.6,6.0
2024-08-30 13:40:50.652830,44.61,44.6,3.6
2024-08-30 13:41:06.515665,44.60,44.6,4.8
2024-08-30 13:41:22.378275,44.61,44.6,3.6
2024-08-30 13:41:38.240652,44.61,44.6,3.6
2024-08-30 13:41:54.103208,44.59,44.6,6.0
2024-08-30 13:42:09.965464,44.58,44.6,7.1
2024-08-30 13:42:25.828308,44.57,44.6,9.5
2024-08-30 13:42:41.690653,44.58,44.6,8.3
2024-08-30 13:42:57.552906,44.59,44.6,6.0
2024-08-30 13:43:13.415410,44.61,44.6,4.8
2024-08-30 13:43:29.277681,44.60,44.6,6.0
2024-08-30 13:43:45.140081,44.61,44.6,4.8
2024-08-30 13:44:01.002800,44.61,44.6,3.6
2024-08-30 13:44:16.865419,44.61,44.6,4.8
2024-08-30 13:44:32.727908,44.61,44.6,3.6
2024-08-30 13:44:48.590483,44.61,44.6,4.8
2024-08-30 13:45:04.453028,44.60,44.6,4.8
2024-08-30 13:45:20.315557,44.61,44.6,4.8
2024-08-30 13:45:36.178147,44.61,44.6,4.8
2024-08-30 13:45:52.040500,44.61,44.6,3.6
2024-08-30 13:46:07.903059,44.60,44.6,4.8
2024-08-30 13:46:23.765590,44.62,44.6,2.4
2024-08-30 13:46:39.628187,44.59,44.6,6.0
2024-08-30 13:46:55.490587,44.60,44.6,4.8
2024-08-30 13:47:11.352936,44.59,44.6,6.0
2024-08-30 13:47:27.215625,44.59,44.6,6.0
2024-08-30 13:47:43.077990,44.58,44.6,7.1
2024-08-30 13:47:58.940591,44.58,44.6,7.1
2024-08-30 13:48:14.803196,44.59,44.6,6.0
2024-08-30 13:48:30.665273,44.59,44.6,6.0
2024-08-30 13:48:46.527573,44.59,44.6,6.0
2024-08-30 13:49:02.389946,44.59,44.6,6.0
2024-08-30 13:49:18.253145,44.60,44.6,6.0
2024-08-30 13:49:34.115970,44.61,44.6,3.6
2024-08-30 13:49:49.979065,44.61,44.6,4.8
2024-08-30 13:50:05.842477,44.59,44.6,6.0
2024-08-30 13:50:21.705519,44.61,44.6,3.6
2024-08-30 13:50:37.568660,44.60,44.6,4.8
2024-08-30 13:50:53.431535,44.61,44.6,4.8
2024-08-30 13:51:09.294527,44.61,44.6,3.6
2024-08-30 13:51:25.157618,44.59,44.6,6.0
2024-08-30 13:51:41.020555,44.59,44.6,6.0
2024-08-30 13:51:56.883506,44.61,44.6,4.8
2024-08-30 13:52:12.746395,44.61,44.6,4.8
2024-08-30 13:52:28.609596,44.59,44.6,7.1
2024-08-30 13:52:44.472746,44.59,44.6,6.0
2024-08-30 13:53:00.335489,44.60,44.6,4.8
2024-08-30 13:53:16.198843,44.60,44.6,4.8
2024-08-30 13:53:32.061976,44.61,44.6,4.8
2024-08-30 13:53:47.924709,44.61,44.6,3.6
2024-08-30 13:54:03.787745,44.61,44.6,4.8
2024-08-30 13:54:19.650878,44.61,44.6,3.6
2024-08-30 13:54:35.513789,44.59,44.6,6.0
2024-08-30 13:54:51.376507,44.59,44.6,6.0
2024-08-30 13:55:07.239549,44.61,44.6,4.8
2024-08-30 13:55:23.102727,44.61,44.6,3.6
2024-08-30 13:55:38.965592,44.59,44.6,7.1
2024-08-30 13:55:54.828473,44.59,44.6,6.0
2024-08-30 13:56:10.691025,44.58,44.6,7.1
2024-08-30 13:56:26.553888,44.59,44.6,7.1
2024-08-30 13:56:42.416511,44.59,44.6,7.1
2024-08-30 13:56:58.279569,44.59,44.6,6.0
2024-08-30 13:57:14.142079,44.60,44.6,6.0
2024-08-30 13:57:30.004603,44.59,44.6,6.0
2024-08-30 13:57:45.867601,44.61,44.6,3.6
2024-08-30 13:58:01.730365,44.61,44.6,4.8
2024-08-30 13:58:17.593356,44.60,44.6,6.0
2024-08-30 13:58:33.455974,44.61,44.6,4.8
2024-08-30 13:58:49.318573,44.60,44.6,4.8
2024-08-30 13:59:05.181202,44.61,44.6,4.8
2024-08-30 13:59:21.043680,44.59,44.6,6.0
2024-08-30 13:59:36.906124,44.61,44.6,4.8
2024-08-30 13:59:52.768875,44.61,44.6,4.8
2024-08-30 14:00:08.631855,44.62,44.6,2.4
2024-08-30 14:00:24.494503,44.61,44.6,4.8
2024-08-30 14:00:40.357491,44.59,44.6,6.0
2024-08-30 14:00:56.220069,44.60,44.6,4.8
2024-08-30 14:01:12.082968,44.58,44.6,7.1
2024-08-30 14:01:27.945761,44.59,44.6,6.0
2024-08-30 14:01:43.808447,44.61,44.6,4.8
2024-08-30 14:01:59.671073,44.59,44.6,7.1
2024-08-30 14:02:15.533704,44.59,44.6,7.1
2024-08-30 14:02:31.396412,44.61,44.6,3.6
2024-08-30 14:02:47.259027,44.61,44.6,3.6
2024-08-30 14:03:03.121778,44.58,44.6,7.1
2024-08-30 14:03:18.984406,44.61,44.6,4.8
2024-08-30 14:03:34.847071,44.61,44.6,4.8
2024-08-30 14:03:50.709579,44.61,44.6,3.6
2024-08-30 14:04:06.572266,44.60,44.6,4.8
2024-08-30 14:04:22.434443,44.61,44.6,4.8
2024-08-30 14:04:38.297173,44.63,44.6,2.4
2024-08-30 14:04:54.160077,44.60,44.6,4.8
2024-08-30 14:05:10.023057,44.59,44.6,6.0
2024-08-30 14:05:25.885541,44.58,44.6,7.1
2024-08-30 14:05:41.748533,44.59,44.6,6.0
2024-08-30 14:05:57.610859,44.59,44.6,6.0
2024-08-30 14:06:13.473765,44.59,44.6,6.0
2024-08-30 14:06:29.336297,44.59,44.4,6.0
2024-08-30 14:06:45.198621,44.57,44.4,0.0
2024-08-30 14:07:01.061359,44.60,44.4,0.0
2024-08-30 14:07:16.924192,44.61,44.4,0.0
2024-08-30 14:07:32.786692,44.60,44.4,0.0
2024-08-30 14:07:48.649510,44.57,44.4,0.0
2024-08-30 14:08:04.512045,44.57,44.4,0.0
2024-08-30 14:08:20.374561,44.57,44.4,0.0
2024-08-30 14:08:36.237313,44.56,44.4,0.0
2024-08-30 14:08:52.099900,44.56,44.4,0.0
2024-08-30 14:09:07.962459,44.56,44.4,0.0
2024-08-30 14:09:23.824941,44.56,44.4,0.0
2024-08-30 14:09:39.687564,44.56,44.4,0.0
2024-08-30 14:09:55.550460,44.56,44.4,0.0
2024-08-30 14:10:11.413268,44.56,44.4,0.0
2024-08-30 14:10:27.275730,44.56,44.4,0.0
2024-08-30 14:10:43.138445,44.56,44.4,0.0
2024-08-30 14:10:59.001024,44.56,44.4,0.0
2024-08-30 14:11:14.863896,44.56,44.4,0.0
2024-08-30 14:11:30.726593,44.56,44.4,0.0
2024-08-30 14:11:46.589015,44.56,44.4,0.0
2024-08-30 14:12:02.451689,44.55,44.4,0.0
2024-08-30 14:12:18.314201,44.53,44.4,0.0
2024-08-30 14:12:34.176769,44.54,44.4,0.0
2024-08-30 14:12:50.039152,44.52,44.4,0.0
2024-08-30 14:13:05.901736,44.53,44.4,0.0
2024-08-30 14:13:21.764427,44.50,44.4,0.0
2024-08-30 14:13:37.626853,44.50,44.4,0.0
2024-08-30 14:13:53.489585,44.50,44.4,0.0
2024-08-30 14:14:09.351944,44.50,44.4,0.0
2024-08-30 14:14:25.214478,44.50,44.4,0.0
2024-08-30 14:14:41.077182,44.50,44.4,0.0
2024-08-30 14:14:56.939878,44.50,44.4,0.0
2024-08-30 14:15:12.802327,44.50,44.4,0.0
2024-08-30 14:15:28.665050,44.50,44.4,0.0
2024-08-30 14:15:44.527540,44.50,44.4,0.0
2024-08-30 14:16:00.390234,44.50,44.4,0.0
2024-08-30 14:16:16.252641,44.50,44.4,0.0
2024-08-30 14:16:32.114837,44.50,44.4,0.0
2024-08-30 14:16:47.977700,44.49,44.4,0.0
2024-08-30 14:17:03.840260,44.49,44.4,0.0
2024-08-30 14:17:19.702789,44.47,44.4,0.0
2024-08-30 14:17:35.565474,44.49,44.4,0.0
2024-08-30 14:17:51.427797,44.47,44.4,0.0
2024-08-30 14:18:07.290476,44.46,44.4,0.0
2024-08-30 14:18:23.153086,44.45,44.4,0.0
2024-08-30 14:18:39.015778,44.44,44.4,0.0
2024-08-30 14:18:54.878464,44.45,44.4,0.0
2024-08-30 14:19:10.741010,44.44,44.4,0.0
2024-08-30 14:19:26.603657,44.44,44.4,0.0
2024-08-30 14:19:42.466324,44.44,44.4,0.0
2024-08-30 14:19:58.328798,44.44,44.4,0.0
2024-08-30 14:20:14.191598,44.44,44.4,0.0
2024-08-30 14:20:30.054272,44.44,44.4,0.0
2024-08-30 14:20:45.916775,44.44,44.4,0.0
2024-08-30 14:21:01.779311,44.44,44.4,0.0
2024-08-30 14:21:17.641500,44.44,44.4,0.0
2024-08-30 14:21:33.503938,44.44,44.4,0.0
2024-08-30 14:21:49.366460,44.44,44.4,0.0
2024-08-30 14:22:05.228897,44.43,44.4,0.0
2024-08-30 14:22:21.091029,44.44,44.4,0.0
2024-08-30 14:22:36.953258,44.43,44.4,0.0
2024-08-30 14:22:52.815461,44.42,44.4,0.0
2024-08-30 14:23:08.677859,44.39,44.4,0.0
2024-08-30 14:23:24.540545,44.39,44.4,1.2
2024-08-30 14:23:40.403084,44.38,44.4,2.4
2024-08-30 14:23:56.265463,44.38,44.4,2.4
2024-08-30 14:24:12.127772,44.38,44.4,2.4
2024-08-30 14:24:27.990407,44.38,44.4,3.6
2024-08-30 14:24:43.852811,44.38,44.4,3.6
2024-08-30 14:24:59.715501,44.38,44.4,3.6
2024-08-30 14:25:15.577849,44.38,44.4,3.6
2024-08-30 14:25:31.439842,44.38,44.4,3.6
2024-08-30 14:25:47.301939,44.38,44.4,4.8
2024-08-30 14:26:03.164238,44.38,44.4,4.8
2024-08-30 14:26:19.026456,44.38,44.4,4.8
2024-08-30 14:26:34.888677,44.38,44.4,4.8
2024-08-30 14:26:50.750939,44.38,44.4,4.8
2024-08-30 14:27:06.613330,44.38,44.4,6.0
2024-08-30 14:27:22.475796,44.38,44.4,6.0
2024-08-30 14:27:38.338290,44.38,44.4,6.0
2024-08-30 14:27:54.200795,44.38,44.4,6.0
2024-08-30 14:28:10.063271,44.38,44.4,6.0
2024-08-30 14:28:25.925630,44.38,44.4,6.0
2024-08-30 14:28:41.788014,44.38,44.4,7.1
2024-08-30 14:28:57.650074,44.38,44.4,7.1
2024-08-30 14:29:13.512340,44.38,44.4,7.1
2024-08-30 14:29:29.374422,44.38,44.4,7.1
2024-08-30 14:29:45.236469,44.38,44.4,7.1
2024-08-30 14:30:01.098700,44.38,44.4,7.1
2024-08-30 14:30:16.960917,44.38,44.4,8.3
2024-08-30 14:30:32.823350,44.38,44.4,8.3
2024-08-30 14:30:48.685534,44.38,44.4,8.3
2024-08-30 14:31:04.547874,44.38,44.4,7.1
2024-08-30 14:31:20.409957,44.38,44.4,8.3
2024-08-30 14:31:36.272437,44.39,44.4,7.1
2024-08-30 14:31:52.134544,44.40,44.4,6.0
2024-08-30 14:32:07.997347,44.39,44.4,7.1
2024-08-30 14:32:23.859472,44.38,44.4,8.3
2024-08-30 14:32:39.721703,44.39,44.4,7.1
2024-08-30 14:32:55.583883,44.41,44.4,4.8
2024-08-30 14:33:11.446141,44.43,44.4,2.4
2024-08-30 14:33:27.308702,44.41,44.4,4.8
2024-08-30 14:33:43.170795,44.41,44.4,3.6
2024-08-30 14:33:59.033214,44.41,44.4,4.8
2024-08-30 14:34:14.895508,44.42,44.4,3.6
2024-08-30 14:34:30.758279,44.41,44.4,3.6
2024-08-30 14:34:46.620499,44.40,44.4,4.8
2024-08-30 14:35:02.482725,44.41,44.4,3.6
2024-08-30 14:35:18.345274,44.40,44.4,4.8
2024-08-30 14:35:34.207573,44.41,44.4,3.6
2024-08-30 14:35:50.070059,44.41,44.4,3.6
2024-08-30 14:36:05.932784,44.41,44.4,4.8
2024-08-30 14:36:21.795027,44.41,44.4,3.6
2024-08-30 14:36:37.657559,44.40,44.4,4.8
2024-08-30 14:36:53.519851,44.38,44.4,8.3
2024-08-30 14:37:09.382053,44.38,44.4,7.1
2024-08-30 14:37:25.244456,44.38,44.4,7.1
2024-08-30 14:37:41.106498,44.39,44.4,6.0
2024-08-30 14:37:56.968886,44.39,44.4,6.0
2024-08-30 14:38:12.831396,44.38,44.4,8.3
2024-08-30 14:38:28.693489,44.39,44.4,6.0
2024-08-30 14:38:44.556058,44.40,44.4,6.0
2024-08-30 14:39:00.418282,44.41,44.4,3.6
2024-08-30 14:39:16.280708,44.43,44.4,2.4
2024-08-30 14:39:32.142895,44.42,44.4,3.6
2024-08-30 14:39:48.005377,44.41,44.4,3.6
2024-08-30 14:40:03.867455,44.40,44.4,4.8
2024-08-30 14:40:19.729831,44.39,44.4,7.1
2024-08-30 14:40:35.592349,44.39,44.4,6.0
2024-08-30 14:40:51.454626,44.41,44.4,4.8
2024-08-30 14:41:07.316919,44.39,44.4,7.1
2024-08-30 14:41:23.179301,44.40,44.4,4.8
2024-08-30 14:41:39.041574,44.40,44.4,4.8
2024-08-30 14:41:54.903891,44.41,44.4,3.6
2024-08-30 14:42:10.766584,44.41,44.4,4.8
2024-08-30 14:42:26.628962,44.40,44.4,4.8
2024-08-30 14:42:42.490865,44.42,44.4,2.4
2024-08-30 14:42:58.353480,44.40,44.4,4.8
2024-08-30 14:43:14.215698,44.40,44.4,4.8
2024-08-30 14:43:30.078147,44.41,44.4,4.8
2024-08-30 14:43:45.940531,44.39,44.4,6.0
2024-08-30 14:44:01.802976,44.41,44.4,4.8
2024-08-30 14:44:17.665395,44.41,44.4,3.6
2024-08-30 14:44:33.527789,44.39,44.4,6.0
2024-08-30 14:44:49.390086,44.39,44.4,6.0
2024-08-30 14:45:05.252615,44.39,44.4,7.1
2024-08-30 14:45:21.114970,44.39,44.4,6.0
2024-08-30 14:45:36.977338,44.38,44.4,7.1
2024-08-30 14:45:52.839311,44.39,44.4,7.1
2024-08-30 14:46:08.701475,44.40,44.4,6.0
2024-08-30 14:46:24.563831,44.41,44.4,4.8
2024-08-30 14:46:40.425959,44.40,44.4,4.8
2024-08-30 14:46:56.288400,44.41,44.4,4.8
2024-08-30 14:47:12.150582,44.41,44.4,4.8
2024-08-30 14:47:28.012907,44.41,44.4,3.6
2024-08-30 14:47:43.875561,44.42,44.4,2.4
2024-08-30 14:47:59.737845,44.40,44.4,4.8
2024-08-30 14:48:15.600029,44.42,44.4,2.4
2024-08-30 14:48:31.462355,44.39,44.4,6.0
2024-08-30 14:48:47.324712,44.39,44.4,6.0
2024-08-30 14:49:03.187331,44.39,44.4,7.1
2024-08-30 14:49:19.049932,44.41,44.4,4.8
2024-08-30 14:49:34.912484,44.41,44.4,3.6
2024-08-30 14:49:50.775057,44.40,44.4,4.8
2024-08-30 14:50:06.637539,44.38,44.4,7.1
2024-08-30 14:50:22.500268,44.39,44.4,7.1
2024-08-30 14:50:38.362811,44.39,44.4,6.0
2024-08-30 14:50:54.225388,44.41,44.4,4.8
2024-08-30 14:51:10.087625,44.42,44.4,2.4
2024-08-30 14:51:25.950233,44.41,44.4,3.6
2024-08-30 14:51:41.812519,44.41,44.4,4.8
2024-08-30 14:51:57.674863,44.39,44.4,6.0
2024-08-30 14:52:13.537328,44.39,44.4,6.0
2024-08-30 14:52:29.399578,44.40,44.4,4.8
2024-08-30 14:52:45.262446,44.40,44.4,4.8
2024-08-30 14:53:01.124615,44.40,44.4,4.8
2024-08-30 14:53:16.986985,44.41,44.4,3.6
2024-08-30 14:53:32.849551,44.41,44.4,3.6
2024-08-30 14:53:48.712352,44.40,44.4,4.8
2024-08-30 14:54:04.574866,44.40,44.4,4.8
2024-08-30 14:54:20.437413,44.41,44.4,3.6
2024-08-30 14:54:36.299840,44.39,44.4,6.0
2024-08-30 14:54:52.162323,44.39,44.4,6.0
2024-08-30 14:55:08.024825,44.38,44.4,7.1
2024-08-30 14:55:23.886889,44.39,44.4,7.1
2024-08-30 14:55:39.749530,44.38,44.4,7.1
2024-08-30 14:55:55.611851,44.40,44.4,4.8
2024-08-30 14:56:11.474058,44.39,44.4,6.0
2024-08-30 14:56:27.336634,44.40,44.4,6.0
2024-08-30 14:56:43.198934,44.43,44.4,2.4
2024-08-30 14:56:59.061467,44.40,44.4,4.8
2024-08-30 14:57:14.923680,44.42,44.4,2.4
2024-08-30 14:57:30.785932,44.41,44.4,4.8
2024-08-30 14:57:46.648445,44.42,44.4,2.4
2024-08-30 14:58:02.510924,44.40,44.4,4.8
2024-08-30 14:58:18.373361,44.40,44.4,4.8
2024-08-30 14:58:34.235532,44.40,44.4,4.8
2024-08-30 14:58:50.097659,44.39,44.4,6.0
2024-08-30 14:59:05.960179,44.39,44.4,6.0
2024-08-30 14:59:21.822475,44.40,44.4,4.8
2024-08-30 14:59:37.684753,44.39,44.4,6.0
2024-08-30 14:59:53.547356,44.40,44.4,4.8
2024-08-30 15:00:09.409952,44.39,44.4,7.1
2024-08-30 15:00:25.272079,44.39,44.4,6.0
2024-08-30 15:00:41.134495,44.40,44.4,4.8
2024-08-30 15:00:56.996705,44.41,44.4,4.8
2024-08-30 15:01:12.858829,44.38,44.4,7.1
2024-08-30 15:01:28.721019,44.39,44.4,7.1
2024-08-30 15:01:44.583536,44.39,44.4,6.0
2024-08-30 15:02:00.445904,44.40,44.4,6.0
2024-08-30 15:02:16.308445,44.43,44.4,2.4
2024-08-30 15:02:32.170718,44.42,44.4,2.4
2024-08-30 15:02:48.033313,44.41,44.4,3.6
2024-08-30 15:03:03.895728,44.41,44.4,3.6
2024-08-30 15:03:19.758322,44.41,44.4,3.6
2024-08-30 15:03:35.620678,44.39,44.4,6.0
2024-08-30 15:03:51.482965,44.40,44.4,4.8
2024-08-30 15:04:07.345162,44.41,44.4,3.6
2024-08-30 15:04:23.207503,44.41,44.4,3.6
2024-08-30 15:04:39.069950,44.39,44.4,6.0
2024-08-30 15:04:54.932346,44.39,44.4,6.0
2024-08-30 15:05:10.794469,44.38,44.4,7.1
2024-08-30 15:05:26.656585,44.39,44.4,6.0
2024-08-30 15:05:42.518945,44.38,44.4,7.1
2024-08-30 15:05:58.381166,44.39,44.4,7.1
2024-08-30 15:06:14.243284,44.39,44.2,7.1
2024-08-30 15:06:30.105571,44.39,44.2,0.0
2024-08-30 15:06:45.967572,44.39,44.2,0.0
2024-08-30 15:07:01.829602,44.40,44.2,0.0
2024-08-30 15:07:17.692366,44.39,44.2,0.0
2024-08-30 15:07:33.554508,44.38,44.2,0.0
2024-08-30 15:07:49.416938,44.38,44.2,0.0
2024-08-30 15:08:05.279283,44.38,44.2,0.0
2024-08-30 15:08:21.141338,44.38,44.2,0.0
2024-08-30 15:08:37.003933,44.38,44.2,0.0
2024-08-30 15:08:52.866534,44.38,44.2,0.0
2024-08-30 15:09:08.728767,44.38,44.2,0.0
2024-08-30 15:09:24.590905,44.38,44.2,0.0
2024-08-30 15:09:40.453057,44.38,44.2,0.0
2024-08-30 15:09:56.315523,44.38,44.2,0.0
2024-08-30 15:10:12.177536,44.38,44.2,0.0
2024-08-30 15:10:28.039384,44.38,44.2,0.0
2024-08-30 15:10:43.901508,44.38,44.2,0.0
2024-08-30 15:10:59.763638,44.38,44.2,0.0
2024-08-30 15:11:15.626132,44.38,44.2,0.0
2024-08-30 15:11:31.488467,44.38,44.2,0.0
2024-08-30 15:11:47.350476,44.36,44.2,0.0
2024-08-30 15:12:03.212781,44.36,44.2,0.0
2024-08-30 15:12:19.074857,44.34,44.2,0.0
2024-08-30 15:12:34.936676,44.34,44.2,0.0
2024-08-30 15:12:50.798749,44.32,44.2,0.0
2024-08-30 15:13:06.660635,44.32,44.2,0.0
2024-08-30 15:13:22.523145,44.31,44.2,0.0
2024-08-30 15:13:38.385308,44.31,44.2,0.0
2024-08-30 15:13:54.247380,44.31,44.2,0.0
2024-08-30 15:14:10.109427,44.31,44.2,0.0
2024-08-30 15:14:25.971504,44.31,44.2,0.0
2024-08-30 15:14:41.833488,44.31,44.2,0.0
2024-08-30 15:14:57.695353,44.31,44.2,0.0
2024-08-30 15:15:13.557762,44.31,44.2,0.0
2024-08-30 15:15:29.419603,44.31,44.2,0.0
2024-08-30 15:15:45.281566,44.31,44.2,0.0
2024-08-30 15:16:01.143867,44.31,44.2,0.0
2024-08-30 15:16:17.006179,44.31,44.2,0.0
2024-08-30 15:16:32.868059,44.31,44.2,0.0
2024-08-30 15:16:48.730174,44.31,44.2,0.0
2024-08-30 15:17:04.591948,44.31,44.2,0.0
2024-08-30 15:17:20.454303,44.29,44.2,0.0
2024-08-30 15:17:36.316278,44.29,44.2,0.0
2024-08-30 15:17:52.178258,44.26,44.2,0.0
2024-08-30 15:18:08.040297,44.26,44.2,0.0
2024-08-30 15:18:23.902299,44.25,44.2,0.0
2024-08-30 15:18:39.764286,44.25,44.2,0.0
2024-08-30 15:18:55.626288,44.25,44.2,0.0
2024-08-30 15:19:11.488273,44.25,44.2,0.0
2024-08-30 15:19:27.350238,44.25,44.2,0.0
2024-08-30 15:19:43.212168,44.25,44.2,0.0
2024-08-30 15:19:59.074176,44.25,44.2,0.0
2024-08-30 15:20:14.935914,44.25,44.2,0.0
2024-08-30 15:20:30.798232,44.25,44.2,0.0
2024-08-30 15:20:46.660236,44.25,44.2,0.0
2024-08-30 15:21:02.522314,44.25,44.2,0.0
2024-08-30 15:21:18.384339,44.25,44.2,0.0
2024-08-30 15:21:34.246303,44.25,44.2,0.0
2024-08-30 15:21:50.108414,44.25,44.2,0.0
2024-08-30 15:22:05.970512,44.25,44.2,0.0
2024-08-30 15:22:21.832497,44.23,44.2,0.0
2024-08-30 15:22:37.694600,44.24,44.2,0.0
2024-08-30 15:22:53.556582,44.21,44.2,0.0
2024-08-30 15:23:09.418536,44.20,44.2,0.0
2024-08-30 15:23:25.280700,44.19,44.2,1.2
2024-08-30 15:23:41.142646,44.20,44.2,0.0
2024-08-30 15:23:57.004632,44.19,44.2,1.2
2024-08-30 15:24:12.866766,44.19,44.2,0.0
2024-08-30 15:24:28.728754,44.19,44.2,1.2
2024-08-30 15:24:44.590524,44.19,44.2,1.2
2024-08-30 15:25:00.452847,44.19,44.2,1.2
2024-08-30 15:25:16.315231,44.19,44.2,1.2
2024-08-30 15:25:32.177644,44.19,44.2,1.2
2024-08-30 15:25:48.039924,44.19,44.2,1.2
2024-08-30 15:26:03.902086,44.19,44.2,2.4
2024-08-30 15:26:19.764592,44.19,44.2,2.4
2024-08-30 15:26:35.626851,44.18,44.2,2.4
2024-08-30 15:26:51.488873,44.19,44.2,2.4
2024-08-30 15:27:07.351215,44.19,44.2,2.4
2024-08-30 15:27:23.213472,44.18,44.2,3.6
2024-08-30 15:27:39.075589,44.18,44.2,3.6
2024-08-30 15:27:54.937730,44.19,44.2,2.4
2024-08-30 15:28:10.799958,44.18,44.2,3.6
2024-08-30 15:28:26.662023,44.18,44.2,4.8
2024-08-30 15:28:42.524615,44.18,44.2,3.6
2024-08-30 15:28:58.386646,44.18,44.2,4.8
2024-08-30 15:29:14.248510,44.16,44.2,7.1
2024-08-30 15:29:30.110799,44.16,44.2,7.1
2024-08-30 15:29:45.972965,44.18,44.2,6.0
2024-08-30 15:30:01.835011,44.18,44.2,6.0
2024-08-30 15:30:17.697502,44.18,44.2,6.0
2024-08-30 15:30:33.559624,44.18,44.2,6.0
2024-08-30 15:30:49.421612,44.17,44.2,7.1
2024-08-30 15:31:05.283578,44.18,44.2,6.0
2024-08-30 15:31:21.145553,44.18,44.2,6.0
2024-08-30 15:31:37.007487,44.18,44.2,6.0
2024-08-30 15:31:52.869232,44.18,44.2,7.1
2024-08-30 15:32:08.731636,44.18,44.2,7.1
2024-08-30 15:32:24.593617,44.17,44.2,8.3
2024-08-30 15:32:40.456252,44.18,44.2,7.1
2024-08-30 15:32:56.318470,44.18,44.2,7.1
2024-08-30 15:33:12.180453,44.19,44.2,7.1
2024-08-30 15:33:28.042640,44.18,44.2,8.3
2024-08-30 15:33:43.904807,44.19,44.2,7.1
2024-08-30 15:33:59.767008,44.19,44.2,7.1
2024-08-30 15:34:15.629049,44.19,44.2,7.1
2024-08-30 15:34:31.491080,44.19,44.2,7.1
2024-08-30 15:34:47.353149,44.19,44.2,7.1
2024-08-30 15:35:03.215163,44.19,44.2,7.1
2024-08-30 15:35:19.077352,44.19,44.2,7.1
2024-08-30 15:35:34.939290,44.19,44.2,7.1
2024-08-30 15:35:50.801391,44.19,44.2,8.3
2024-08-30 15:36:06.663421,44.19,44.2,8.3
2024-08-30 15:36:22.525527,44.19,44.2,8.3
2024-08-30 15:36:38.387878,44.19,44.2,8.3
2024-08-30 15:36:54.250063,44.19,44.2,8.3
2024-08-30 15:37:10.112500,44.19,44.2,8.3
